group,fname,flags_thresh,flags_out,flags_natoms,flags_atomids,natoms,econfig,eatom,max_fmag,min_nn1_dist
Shear,InP_shear_2901.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.879721267999997,-0.98497,10.870705823623506,4.30327437220775
Shear,InP_shear_291.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.623490338,-0.95294,11.306514966760492,4.251152162426087
Shear,InP_shear_291.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.623490338,-0.95294,11.306514966760492,4.251152162426087
Shear,InP_shear_2911.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.911954357999999,-0.98899,10.855106135295685,4.1991248012056035
Shear,InP_shear_2911.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.911954357999999,-0.98899,10.855106135295685,4.1991248012056035
Shear,InP_shear_2921.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.885389837999998,-0.98567,10.859186113634392,4.308528811566658
Shear,InP_shear_2921.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.885389837999998,-0.98567,10.859186113634392,4.308528811566658
Shear,InP_shear_2931.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.785224778,-0.97315,11.071952739622674,4.140953974158611
Shear,InP_shear_2931.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.785224778,-0.97315,11.071952739622674,4.140953974158611
Shear,InP_shear_2941.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.453216248,-0.93165,11.5994034209739,4.178987880145143
Shear,InP_shear_2941.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.453216248,-0.93165,11.5994034209739,4.178987880145143
Shear,InP_shear_2951.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.808116027999997,-0.97601,10.992466351585024,4.291311058452882
Shear,InP_shear_2951.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.808116027999997,-0.97601,10.992466351585024,4.291311058452882
Shear,InP_shear_2961.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.811726117999999,-0.97647,10.967209027365943,4.335296185602548
Shear,InP_shear_2961.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.811726117999999,-0.97647,10.967209027365943,4.335296185602548
Shear,InP_shear_2971.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.870819597999997,-0.98385,10.872461858736546,4.332492174822708
Shear,InP_shear_2971.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.870819597999997,-0.98385,10.872461858736546,4.332492174822708
Shear,InP_shear_2981.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.881122377999997,-0.98514,10.859903381789591,4.323006736057672
Shear,InP_shear_2981.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.881122377999997,-0.98514,10.859903381789591,4.323006736057672
Shear,InP_shear_2991.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.859422457999997,-0.98243,10.94493345444174,4.186200228476893
Shear,InP_shear_2991.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.859422457999997,-0.98243,10.94493345444174,4.186200228476893
Shear,InP_shear_3001.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.158549357999998,-0.89482,11.965089621082283,4.377127476142316
Shear,InP_shear_3001.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.158549357999998,-0.89482,11.965089621082283,4.377127476142316
Shear,InP_shear_3001.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.158549357999998,-0.89482,11.965089621082283,4.377127476142316
Shear,InP_shear_3001.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.158549357999998,-0.89482,11.965089621082283,4.377127476142316
Shear,InP_shear_301.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.710566357999998,-0.96382,11.109067528476457,4.374896115612347
Shear,InP_shear_301.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.710566357999998,-0.96382,11.109067528476457,4.374896115612347
Shear,InP_shear_3011.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.723942487999999,-0.96549,11.086740591409542,4.376524918254207
Shear,InP_shear_3011.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.723942487999999,-0.96549,11.086740591409542,4.376524918254207
Shear,InP_shear_3021.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.047448138,-0.88093,12.148861203772393,4.353536862322403
Shear,InP_shear_3021.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.047448138,-0.88093,12.148861203772393,4.353536862322403
Shear,InP_shear_3021.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.047448138,-0.88093,12.148861203772393,4.353536862322403
Shear,InP_shear_3021.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.047448138,-0.88093,12.148861203772393,4.353536862322403
Shear,InP_shear_3031.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.913208718,-0.98915,10.854843044641502,4.191447173709816
Shear,InP_shear_3031.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.913208718,-0.98915,10.854843044641502,4.191447173709816
Shear,InP_shear_3041.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.857270277999998,-0.98216,10.915234964944272,4.284342731399999
Shear,InP_shear_3041.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.857270277999998,-0.98216,10.915234964944272,4.284342731399999
Shear,InP_shear_3051.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.261806218,-0.90773,11.848013471952841,4.307060538244152
Shear,InP_shear_3051.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.261806218,-0.90773,11.848013471952841,4.307060538244152
Shear,InP_shear_3051.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.261806218,-0.90773,11.848013471952841,4.307060538244152
Shear,InP_shear_3051.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.261806218,-0.90773,11.848013471952841,4.307060538244152
Shear,InP_shear_3061.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.191413378,-0.89893,11.997991900923337,4.2102668588107335
Shear,InP_shear_3061.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.191413378,-0.89893,11.997991900923337,4.2102668588107335
Shear,InP_shear_3061.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.191413378,-0.89893,11.997991900923337,4.2102668588107335
Shear,InP_shear_3061.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.191413378,-0.89893,11.997991900923337,4.2102668588107335
Shear,InP_shear_3071.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.584938007999998,-0.94812,11.323550147827182,4.347577822201691
Shear,InP_shear_3071.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.584938007999998,-0.94812,11.323550147827182,4.347577822201691
Shear,InP_shear_3081.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.858979787999999,-0.98237,10.91949868227649,4.266896080864872
Shear,InP_shear_3081.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.858979787999999,-0.98237,10.91949868227649,4.266896080864872
Shear,InP_shear_3091.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.783685538,-0.97296,11.03988110702511,4.272848027674281
Shear,InP_shear_3091.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.783685538,-0.97296,11.03988110702511,4.272848027674281
Shear,InP_shear_31.json,fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.5252118979999985,-0.81565,12.9081321306072,4.373342144504588
Shear,InP_shear_31.json,fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.5252118979999985,-0.81565,12.9081321306072,4.373342144504588
Shear,InP_shear_31.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.5252118979999985,-0.81565,12.9081321306072,4.373342144504588
Shear,InP_shear_31.json,fz>8 fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.5252118979999985,-0.81565,12.9081321306072,4.373342144504588
Shear,InP_shear_3101.json,fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.893734127999998,-0.86172,12.364775525192846,4.374910988305933
Shear,InP_shear_3101.json,fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.893734127999998,-0.86172,12.364775525192846,4.374910988305933
Shear,InP_shear_3101.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.893734127999998,-0.86172,12.364775525192846,4.374910988305933
Shear,InP_shear_3101.json,fz>8 fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.893734127999998,-0.86172,12.364775525192846,4.374910988305933
Shear,InP_shear_311.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.854495518,-0.98181,10.920770519637799,4.281939378365837
Shear,InP_shear_311.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.854495518,-0.98181,10.920770519637799,4.281939378365837
Shear,InP_shear_3111.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.882198358,-0.98527,10.863812992427796,4.309990168202243
Shear,InP_shear_3111.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.882198358,-0.98527,10.863812992427796,4.309990168202243
Shear,InP_shear_3121.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.536707337999999,-0.94209,11.416899735568277,4.3129876392588935
Shear,InP_shear_3121.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.536707337999999,-0.94209,11.416899735568277,4.3129876392588935
Shear,InP_shear_3131.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.683345767999999,-0.96042,11.219268224220418,4.228508150270022
Shear,InP_shear_3131.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.683345767999999,-0.96042,11.219268224220418,4.228508150270022
Shear,InP_shear_3141.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.945789777999998,-0.99322,10.753494412716035,4.1520395047374015
Shear,InP_shear_3141.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.945789777999998,-0.99322,10.753494412716035,4.1520395047374015
Shear,InP_shear_3151.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.775447797999998,-0.97193,11.059485044920086,4.257353391779921
Shear,InP_shear_3151.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.775447797999998,-0.97193,11.059485044920086,4.257353391779921
Shear,InP_shear_3161.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.847701197999999,-0.98096,10.939904980616332,4.262056898540891
Shear,InP_shear_3161.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.847701197999999,-0.98096,10.939904980616332,4.262056898540891
Shear,InP_shear_3171.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.559355107999998,-0.94492,11.397748633432172,4.276625516268638
Shear,InP_shear_3171.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.559355107999998,-0.94492,11.397748633432172,4.276625516268638
Shear,InP_shear_3181.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.8948982979999975,-0.98686,10.875209474949436,4.226703121452938
Shear,InP_shear_3181.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.8948982979999975,-0.98686,10.875209474949436,4.226703121452938
Shear,InP_shear_3191.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.729893118,-0.96624,11.1617231022524,4.147442961934497
Shear,InP_shear_3191.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.729893118,-0.96624,11.1617231022524,4.147442961934497
Shear,InP_shear_3201.json,fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.937146467999998,-0.86714,12.397496098947924,4.143963440186218
Shear,InP_shear_3201.json,fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.937146467999998,-0.86714,12.397496098947924,4.143963440186218
Shear,InP_shear_3201.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.937146467999998,-0.86714,12.397496098947924,4.143963440186218
Shear,InP_shear_3201.json,fz>8 fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.937146467999998,-0.86714,12.397496098947924,4.143963440186218
Shear,InP_shear_321.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.895231058,-0.9869,10.858686709526987,4.270260907263161
Shear,InP_shear_321.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.895231058,-0.9869,10.858686709526987,4.270260907263161
Shear,InP_shear_3211.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.794574527999998,-0.97432,11.005855854546569,4.311128704005484
Shear,InP_shear_3211.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.794574527999998,-0.97432,11.005855854546569,4.311128704005484
Shear,InP_shear_3221.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.574618217999998,-0.94683,11.316654046649345,4.3868669184282325
Shear,InP_shear_3221.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.574618217999998,-0.94683,11.316654046649345,4.3868669184282325
Shear,InP_shear_3231.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.367713267999999,-0.92096,11.720442869118983,4.2240762658953015
Shear,InP_shear_3231.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.367713267999999,-0.92096,11.720442869118983,4.2240762658953015
Shear,InP_shear_3231.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.367713267999999,-0.92096,11.720442869118983,4.2240762658953015
Shear,InP_shear_3231.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.367713267999999,-0.92096,11.720442869118983,4.2240762658953015
Shear,InP_shear_3241.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.843954887999999,-0.98049,10.922503227868328,4.318333118519227
Shear,InP_shear_3241.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.843954887999999,-0.98049,10.922503227868328,4.318333118519227
Shear,InP_shear_3251.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.920209487999998,-0.99003,10.84418175720446,4.18689421261154
Shear,InP_shear_3251.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.920209487999998,-0.99003,10.84418175720446,4.18689421261154
Shear,InP_shear_3261.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.8383537180000005,-0.97979,10.978045470455156,4.193051852243185
Shear,InP_shear_3261.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.8383537180000005,-0.97979,10.978045470455156,4.193051852243185
Shear,InP_shear_3271.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.905076047999998,-0.98813,10.87224359123847,4.169976762824946
Shear,InP_shear_3271.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.905076047999998,-0.98813,10.87224359123847,4.169976762824946
Shear,InP_shear_3281.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.642636107999998,-0.95533,11.296964904385867,4.186836972656089
Shear,InP_shear_3281.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.642636107999998,-0.95533,11.296964904385867,4.186836972656089
Shear,InP_shear_3291.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.773067777999998,-0.97163,11.089863365241703,4.16538213853183
Shear,InP_shear_3291.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.773067777999998,-0.97163,11.089863365241703,4.16538213853183
Shear,InP_shear_3301.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.633107308,-0.95414,11.232262814256128,4.374509439925808
Shear,InP_shear_3301.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.633107308,-0.95414,11.232262814256128,4.374509439925808
Shear,InP_shear_331.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.7745443279999975,-0.97182,11.075643854126405,4.216860176766596
Shear,InP_shear_331.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.7745443279999975,-0.97182,11.075643854126405,4.216860176766596
Shear,InP_shear_3311.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.059730647999999,-0.88247,12.113075805519173,4.379143927858504
Shear,InP_shear_3311.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.059730647999999,-0.88247,12.113075805519173,4.379143927858504
Shear,InP_shear_3311.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.059730647999999,-0.88247,12.113075805519173,4.379143927858504
Shear,InP_shear_3311.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.059730647999999,-0.88247,12.113075805519173,4.379143927858504
Shear,InP_shear_3321.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.8599828679999995,-0.9825,10.900349199544985,4.309329200699338
Shear,InP_shear_3321.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.8599828679999995,-0.9825,10.900349199544985,4.309329200699338
Shear,InP_shear_3331.json,fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.8403230379999975,-0.85504,12.539480938967213,4.174034080790429
Shear,InP_shear_3331.json,fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.8403230379999975,-0.85504,12.539480938967213,4.174034080790429
Shear,InP_shear_3331.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.8403230379999975,-0.85504,12.539480938967213,4.174034080790429
Shear,InP_shear_3331.json,fz>8 fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-6.8403230379999975,-0.85504,12.539480938967213,4.174034080790429
Shear,InP_shear_3341.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.599757007999997,-0.94997,11.323723681977455,4.298912090285169
Shear,InP_shear_3341.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.599757007999997,-0.94997,11.323723681977455,4.298912090285169
Shear,InP_shear_3351.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.844923937999997,-0.98062,10.95069284996575,4.245872279861936
Shear,InP_shear_3351.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.844923937999997,-0.98062,10.95069284996575,4.245872279861936
Shear,InP_shear_3361.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.533197118,-0.94165,11.42965994099291,4.297585832545988
Shear,InP_shear_3361.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.533197118,-0.94165,11.42965994099291,4.297585832545988
Shear,InP_shear_3371.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.882159928,-0.98527,10.86191415296756,4.3144208812887035
Shear,InP_shear_3371.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.882159928,-0.98527,10.86191415296756,4.3144208812887035
Shear,InP_shear_3381.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.010163797999997,-0.87627,12.210191490178236,4.345343995692401
Shear,InP_shear_3381.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.010163797999997,-0.87627,12.210191490178236,4.345343995692401
Shear,InP_shear_3381.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.010163797999997,-0.87627,12.210191490178236,4.345343995692401
Shear,InP_shear_3381.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.010163797999997,-0.87627,12.210191490178236,4.345343995692401
Shear,InP_shear_3391.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.793716707999998,-0.97421,11.01540558659435,4.292423391465478
Shear,InP_shear_3391.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.793716707999998,-0.97421,11.01540558659435,4.292423391465478
Shear,InP_shear_3401.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.912969208,-0.98912,10.842974075304294,4.233775649039519
Shear,InP_shear_3401.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.912969208,-0.98912,10.842974075304294,4.233775649039519
Shear,InP_shear_341.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.857370407999998,-0.98217,10.882155108951949,4.35792345178297
Shear,InP_shear_341.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.857370407999998,-0.98217,10.882155108951949,4.35792345178297
Shear,InP_shear_3411.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.772375787999998,-0.97155,11.091719921632984,4.159007704921933
Shear,InP_shear_3411.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.772375787999998,-0.97155,11.091719921632984,4.159007704921933
Shear,InP_shear_3421.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.885723677999998,-0.98572,10.890916745876536,4.224963744033787
Shear,InP_shear_3421.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.885723677999998,-0.98572,10.890916745876536,4.224963744033787
Shear,InP_shear_3431.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.665278137999998,-0.95816,11.224989306614862,4.286082061381933
Shear,InP_shear_3431.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.665278137999998,-0.95816,11.224989306614862,4.286082061381933
Shear,InP_shear_3441.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.523023697999999,-0.94038,11.435515929775052,4.3190467643219606
Shear,InP_shear_3441.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.523023697999999,-0.94038,11.435515929775052,4.3190467643219606
Shear,InP_shear_3451.json,fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-7.000884478,-0.87511,12.298478343820996,4.170611135505203
Shear,InP_shear_3451.json,fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-7.000884478,-0.87511,12.298478343820996,4.170611135505203
Shear,InP_shear_3451.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,fz fmag,8,0 1 2 3 4 5 6 7,8,-7.000884478,-0.87511,12.298478343820996,4.170611135505203
Shear,InP_shear_3451.json,fz>8 fmag>8 ,fz fmag,8,0 1 2 3 4 5 6 7,8,-7.000884478,-0.87511,12.298478343820996,4.170611135505203
Shear,InP_shear_3461.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.707099927999998,-0.96339,11.198242084985662,4.15355150222072
Shear,InP_shear_3461.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.707099927999998,-0.96339,11.198242084985662,4.15355150222072
Shear,InP_shear_351.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.133696027999999,-0.89171,12.000995027297279,4.379672347059766
Shear,InP_shear_351.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.133696027999999,-0.89171,12.000995027297279,4.379672347059766
Shear,InP_shear_351.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.133696027999999,-0.89171,12.000995027297279,4.379672347059766
Shear,InP_shear_351.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.133696027999999,-0.89171,12.000995027297279,4.379672347059766
Shear,InP_shear_361.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.843058868,-0.98038,10.929394587220008,4.3059302596419275
Shear,InP_shear_361.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.843058868,-0.98038,10.929394587220008,4.3059302596419275
Shear,InP_shear_371.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.202595817999999,-0.90032,11.98151946025937,4.208016104543804
Shear,InP_shear_371.json,fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.202595817999999,-0.90032,11.98151946025937,4.208016104543804
Shear,InP_shear_371.json,fz>8 fmag>8 nn1_dist_outside_2.0-4.5A ,,8,0 1 2 3 4 5 6 7,8,-7.202595817999999,-0.90032,11.98151946025937,4.208016104543804
Shear,InP_shear_371.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.202595817999999,-0.90032,11.98151946025937,4.208016104543804
Shear,InP_shear_381.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.9056749979999985,-0.98821,10.845602665925163,4.259693661391626
Shear,InP_shear_381.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.9056749979999985,-0.98821,10.845602665925163,4.259693661391626
Shear,InP_shear_391.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.743524047999998,-0.96794,11.08024497882037,4.32889346324208
Shear,InP_shear_391.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.743524047999998,-0.96794,11.08024497882037,4.32889346324208
Shear,InP_shear_401.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.790758367999999,-0.97384,11.02354656807749,4.284481562849815
Shear,InP_shear_401.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.790758367999999,-0.97384,11.02354656807749,4.284481562849815
Shear,InP_shear_41.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.863468848,-0.98293,10.868169328853595,4.36581655707154
Shear,InP_shear_41.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.863468848,-0.98293,10.868169328853595,4.36581655707154
Shear,InP_shear_411.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.818153517999999,-0.97727,11.01114177874193,4.192958707655013
Shear,InP_shear_411.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.818153517999999,-0.97727,11.01114177874193,4.192958707655013
Shear,InP_shear_421.json,fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.869137977999998,-0.98364,10.932502637124722,4.163794754415736
Shear,InP_shear_421.json,fz>8 fmag>8 ,,8,0 1 2 3 4 5 6 7,8,-7.869137977999998,-0.98364,10.932502637124722,4.163794754415736
